21;33;35;10;36;26;28;28;45;28;21;20;0;43;22;2;33;18;35;25;20;26;20;33;24;32;18;26;26;21;2;30;28;31;25;30;23;21;35;26;26;43;10;22;31;23;17;23;26;30;23;25;20;25;30;25;23;26;22;28;26;33;39;26;23;23;11;18;18;33;23;23;21;24;18;35;21;27;23;19;31;8;39;36;20;21;22;35;44;16;24;21;18;22;28;20;28;35;30;23;25;34;22;25;33;23;10;10;28;31;33;30;36;19;33;35;26;23;21;43;8;16;27;36;23;24;26;31;37;37;22;31;23;16;36;23;4;42;35;28;34;24;36;36;23;21;43;30;24;44;44;2;31;45;36;34;21;28;20;35;14;31;14;16;19;28;14;37;32;25;28;42;24;13;26;33;27;43;16;28;35;31;14;13;32;34;14;39
32;23;23;38;23;54;30;40;23;32;32;39;44;0;37;44;19;33;23;34;34;33;46;56;32;26;47;33;43;46;44;41;44;23;32;25;32;28;28;23;33;8;38;30;25;46;41;32;38;29;52;52;36;37;25;28;37;50;46;34;33;24;39;38;29;30;40;47;37;24;52;30;30;46;32;24;30;27;34;37;25;49;28;20;47;46;31;21;16;47;50;35;47;37;34;46;35;23;28;30;46;45;37;46;27;39;49;38;57;45;21;28;25;30;24;24;39;46;37;2;49;41;29;23;37;38;39;28;27;22;36;23;42;43;25;39;44;6;22;29;25;40;23;23;30;28;16;28;38;25;23;44;28;22;25;22;39;39;39;23;53;41;43;43;37;47;43;22;26;28;45;20;37;43;44;23;38;12;38;57;19;25;43;43;24;21;42;27
17;27;27;14;30;30;19;24;38;19;17;18;20;35;0;20;33;18;27;20;23;21;23;31;21;31;23;21;31;21;20;31;32;22;21;21;18;20;26;24;21;35;14;19;30;21;22;11;29;24;27;15;20;27;21;23;25;27;21;25;21;31;39;25;25;23;19;23;20;33;27;20;21;23;20;30;23;18;23;14;31;26;32;27;23;21;18;28;39;23;25;17;23;2;25;24;21;27;22;21;11;36;2;9;25;5;26;14;26;36;28;22;33;23;28;30;30;21;26;35;26;18;18;30;5;29;30;21;34;30;18;29;27;19;31;7;20;36;32;24;31;25;29;30;21;22;36;22;29;39;37;20;21;38;32;32;17;24;14;32;29;32;18;6;14;27;18;30;31;23;34;37;26;20;29;28;29;37;23;26;32;20;18;20;31;32;18;32
21;33;35;10;36;26;28;28;45;28;21;20;2;43;22;0;33;18;35;25;20;26;20;33;24;32;18;26;26;21;4;30;28;31;25;30;23;21;35;26;26;43;10;22;31;23;17;23;26;30;23;25;20;25;30;25;23;26;22;28;26;33;39;26;23;23;11;18;18;33;23;23;21;22;18;35;21;27;23;19;31;10;39;36;20;21;22;35;44;18;24;21;18;22;28;20;28;35;30;23;25;34;22;25;33;23;8;10;28;31;33;30;36;19;33;35;26;23;21;43;10;16;27;36;23;24;26;31;37;37;22;31;23;16;36;23;2;42;35;28;34;24;36;36;23;21;43;30;24;44;44;4;31;45;36;34;21;28;20;35;16;31;14;16;19;28;14;37;32;25;28;42;24;13;26;33;27;43;16;28;35;31;14;11;32;34;14;39
26;13;14;31;10;49;26;37;21;29;26;30;36;23;33;36;0;26;14;23;22;24;40;52;26;13;40;24;36;42;36;37;36;19;21;22;23;19;23;17;24;23;31;26;13;41;36;28;28;24;45;47;29;30;21;22;29;46;40;29;24;11;41;31;22;18;33;40;27;18;47;24;16;41;26;7;20;26;26;32;11;41;27;15;40;42;24;18;19;40;45;31;40;33;29;43;32;15;23;14;42;42;33;42;26;35;41;31;52;35;10;23;10;20;13;11;29;41;31;23;41;35;28;12;33;26;29;24;12;16;27;10;34;38;8;35;36;23;11;24;12;32;19;10;14;22;23;23;28;20;21;36;24;22;21;12;34;35;34;16;45;37;38;38;32;42;36;14;13;22;35;18;29;36;36;13;26;24;34;52;2;17;38;36;15;14;35;27
14;20;22;14;22;39;17;28;32;21;14;25;19;29;20;19;24;0;22;21;16;16;28;41;15;24;28;16;27;29;19;23;31;17;17;16;16;11;23;14;16;29;14;15;23;31;27;16;19;21;36;34;19;16;16;16;17;34;28;26;16;25;37;21;17;12;12;28;15;25;36;12;10;32;13;21;12;16;11;23;21;25;27;22;28;29;10;24;35;26;34;20;26;22;26;33;20;22;18;12;31;30;22;29;23;18;25;14;41;28;22;18;26;12;19;21;22;31;15;29;25;23;18;22;22;19;22;19;27;26;17;20;22;27;22;20;19;30;26;21;20;17;25;22;12;14;30;18;19;33;31;19;19;32;28;25;19;29;23;25;31;25;27;25;23;32;27;26;24;16;27;29;19;28;24;19;20;31;23;41;26;15;27;28;24;25;21;27
26;10;10;31;18;44;24;31;23;25;25;24;36;18;29;36;16;26;0;24;26;27;40;48;27;20;40;27;38;38;36;37;37;15;22;18;26;21;21;17;27;15;31;27;19;36;36;23;31;17;41;43;30;30;16;25;31;42;40;24;27;16;41;32;22;22;33;40;29;19;41;25;18;36;25;14;22;23;24;27;17;42;25;13;40;38;24;14;23;40;40;32;40;29;24;38;30;10;18;18;38;43;28;38;23;31;42;31;48;38;16;18;18;22;17;16;32;36;32;16;42;35;25;18;28;31;32;19;20;18;30;17;34;30;19;31;36;18;15;18;19;32;14;18;18;21;16;18;31;26;22;36;19;21;17;16;29;29;29;16;45;37;30;34;27;40;32;18;20;25;38;22;31;32;36;17;31;19;34;48;15;13;32;32;19;17;35;25
15;26;23;21;22;37;17;28;33;16;15;17;26;31;21;26;27;20;26;0;18;20;30;41;20;29;30;20;30;31;26;28;28;23;17;22;13;18;24;22;20;32;21;14;28;29;21;18;27;26;34;36;21;26;22;18;22;37;27;29;20;25;34;24;24;20;22;30;22;29;34;19;18;33;16;25;20;20;23;24;28;32;27;27;28;31;20;28;35;30;33;18;30;21;29;31;18;27;23;18;29;34;21;30;25;23;32;21;41;30;23;23;27;20;23;25;24;29;24;31;32;23;20;22;20;27;24;23;28;28;19;25;30;25;24;22;26;32;25;25;24;28;29;22;18;18;32;23;27;35;33;26;23;34;29;27;22;26;22;26;35;28;25;27;24;31;25;28;29;18;33;32;22;29;32;24;27;33;22;41;25;24;25;29;25;27;25;27
14;21;24;16;25;32;20;30;34;20;14;26;14;31;19;14;24;14;24;22;0;16;27;39;17;20;27;16;23;27;16;16;31;22;19;20;15;10;25;20;16;31;16;16;19;29;20;16;15;18;29;29;12;12;20;15;10;32;26;20;16;23;35;17;14;6;20;27;5;21;29;17;12;30;6;24;12;19;15;21;17;22;28;26;27;27;14;26;35;25;32;20;25;19;20;26;24;23;19;8;28;30;19;28;24;24;22;16;34;16;24;19;22;12;26;22;8;29;10;31;22;22;18;25;18;13;8;20;21;28;21;24;21;20;25;24;16;32;24;16;25;18;27;25;6;12;31;19;15;34;33;16;20;34;27;23;24;29;21;21;23;16;20;20;21;32;20;28;20;15;16;32;10;21;23;26;13;33;25;34;26;21;20;21;20;23;20;28
12;24;26;17;22;37;12;30;36;17;12;25;23;32;19;23;24;16;27;20;16;0;26;38;1;19;26;1;15;28;23;28;28;18;5;18;10;14;26;20;1;32;17;12;20;28;23;14;18;22;34;34;5;15;18;17;22;30;26;25;1;18;37;9;18;13;22;26;15;18;34;8;17;30;16;19;13;10;19;21;22;29;30;22;26;28;17;25;35;26;32;17;26;19;25;31;23;27;20;17;28;30;19;28;25;24;29;17;39;25;24;18;19;13;17;19;21;28;22;32;29;21;9;22;19;20;22;20;19;28;18;24;26;25;18;24;23;34;22;20;22;25;28;22;17;13;32;18;18;34;35;23;20;34;30;18;24;30;21;22;32;28;25;25;21;34;25;28;19;17;26;33;22;27;28;16;19;35;26;39;22;24;25;27;23;13;21;29
20;36;38;20;38;38;30;32;48;30;20;24;22;45;25;21;39;26;38;28;29;27;0;26;28;39;12;27;30;14;22;33;29;33;28;32;25;27;39;27;27;45;20;24;38;18;28;26;30;37;23;25;29;34;32;30;30;22;10;37;27;39;39;30;28;30;21;12;29;40;23;26;27;18;29;36;29;29;30;25;37;29;42;38;6;16;25;39;49;12;21;24;12;25;37;32;32;36;33;28;19;36;25;19;36;25;28;20;27;34;36;33;40;29;35;37;31;18;29;45;29;13;29;38;26;30;31;33;41;41;25;35;34;26;37;26;21;46;40;35;37;33;40;38;28;30;46;33;30;48;47;22;33;48;43;39;24;32;24;40;18;34;24;27;25;22;25;41;39;30;34;46;31;27;34;35;32;47;27;25;40;33;25;26;39;39;15;42
36;46;46;33;49;39;38;40;57;38;36;32;33;54;33;32;52;39;46;39;39;40;28;0;40;50;26;40;42;25;35;43;43;41;40;40;37;37;47;41;40;54;33;38;49;29;39;34;44;45;30;32;41;46;40;40;41;34;30;45;40;50;52;42;44;40;34;26;39;52;30;39;40;26;40;49;42;37;40;33;50;35;51;46;28;25;39;47;56;26;33;38;26;33;45;35;40;46;41;40;30;45;33;30;44;33;36;33;24;45;47;41;52;42;47;49;41;29;42;54;37;29;37;49;34;42;41;41;53;49;37;48;46;35;50;34;34;55;51;43;50;45;48;49;38;41;55;41;42;58;56;35;41;57;51;51;32;40;32;51;26;44;33;35;33;32;33;49;50;42;43;56;42;35;45;47;44;56;38;25;51;41;33;34;50;51;29;51
12;24;26;17;24;36;14;29;36;17;12;25;22;32;19;22;24;15;27;20;15;1;26;38;0;18;26;1;14;28;22;27;27;20;5;20;10;16;26;22;1;32;17;12;19;28;22;14;18;21;33;33;6;14;20;17;21;29;26;24;1;19;36;8;17;15;21;26;14;17;33;10;17;30;15;21;15;12;18;21;21;28;30;24;26;28;16;24;35;26;31;17;26;19;24;30;22;27;22;17;28;29;19;28;25;23;28;17;38;24;23;20;18;15;19;21;20;28;21;32;28;21;9;24;19;20;21;22;18;27;17;23;25;24;20;23;22;34;24;19;24;24;27;24;17;15;32;20;18;34;35;22;22;34;29;20;23;29;20;21;31;27;24;24;21;33;24;27;18;17;25;33;21;26;27;18;18;35;25;38;22;24;24;26;22;15;21;29
23;19;20;28;12;42;24;36;25;27;23;36;28;26;30;28;13;25;20;29;16;19;37;49;15;0;37;19;30;39;28;30;35;14;23;19;19;16;24;14;19;26;28;23;4;39;28;25;24;16;37;39;19;23;19;26;24;42;37;22;18;10;42;24;14;20;32;37;21;12;39;21;22;39;18;12;18;23;26;30;6;34;33;13;37;39;23;16;26;37;41;28;37;30;22;36;32;22;21;24;39;41;30;39;29;34;34;28;44;30;13;19;1;18;8;11;22;39;24;26;34;32;25;12;30;26;22;21;3;18;26;13;32;30;9;34;28;26;10;16;11;31;19;9;24;20;26;19;24;23;25;28;21;26;19;8;34;35;31;11;37;30;30;30;30;44;28;18;1;26;24;25;24;28;34;9;26;27;32;44;11;23;30;28;7;11;32;33
22;36;38;16;38;38;30;30;48;30;22;24;20;45;25;19;39;26;38;28;29;28;12;24;28;39;0;28;30;17;18;34;27;33;28;32;25;27;39;29;28;45;18;25;38;19;28;26;32;37;23;25;29;34;32;30;30;23;14;37;28;39;41;30;30;30;17;2;29;40;23;26;27;16;29;37;29;29;30;23;37;27;42;38;8;17;25;39;49;10;23;25;10;25;37;32;32;38;33;28;19;36;25;19;36;25;25;18;25;35;36;33;41;29;35;37;31;19;29;45;27;15;29;38;26;32;30;33;42;41;25;35;34;27;38;26;19;46;40;35;37;33;40;38;28;30;46;33;32;48;47;20;33;48;43;39;24;30;24;40;16;35;25;27;21;22;25;41;39;30;35;46;31;25;35;35;32;47;27;25;40;33;25;24;39;39;15;42
12;24;26;17;21;37;12;30;36;17;12;25;23;32;19;23;24;16;27;20;16;1;26;38;1;19;26;0;15;28;23;28;27;18;5;18;10;14;26;20;1;32;17;12;20;28;23;14;18;22;34;34;5;15;18;17;22;30;26;25;1;18;37;9;18;13;22;26;15;18;34;8;17;30;16;19;13;10;19;21;22;29;30;22;26;28;17;25;35;26;32;17;26;19;25;31;23;27;20;17;28;30;19;28;25;24;29;17;39;25;24;18;19;13;17;18;21;28;22;32;29;21;9;21;19;20;22;20;19;28;18;24;26;25;17;24;23;34;22;20;22;25;28;22;17;13;32;18;18;34;35;23;20;34;30;18;24;30;21;22;32;28;25;25;21;34;25;28;18;17;26;33;22;27;28;16;19;35;26;39;22;24;25;27;22;13;21;29
24;41;41;26;38;34;32;36;46;28;26;31;25;43;27;25;36;28;40;23;27;29;30;42;18;34;30;29;0;33;25;25;32;39;28;37;22;33;37;39;29;43;26;24;35;30;25;30;23;35;35;35;17;27;37;32;23;32;27;29;29;36;27;10;29;35;29;30;25;31;35;30;33;34;25;35;33;32;28;30;35;25;44;40;28;33;33;40;45;30;35;24;30;27;29;29;33;43;39;35;31;21;27;31;37;32;27;26;40;22;40;39;32;35;39;37;25;30;23;43;27;26;32;38;26;23;25;37;29;40;26;40;30;27;36;32;25;44;37;33;38;32;41;38;35;35;43;39;21;45;45;25;37;46;38;39;31;37;28;32;33;25;27;27;30;36;27;40;34;32;25;45;23;29;33;39;24;45;24;40;34;39;27;29;36;37;28;42
26;36;36;21;39;34;28;30;47;28;26;22;23;44;23;22;42;27;36;29;29;30;14;23;30;40;17;30;32;0;23;32;31;31;30;30;27;27;37;33;30;44;21;28;39;18;30;24;32;35;23;25;30;34;30;30;29;22;16;35;30;40;41;31;34;30;22;17;29;42;23;29;28;15;28;39;30;27;30;22;40;30;41;36;14;2;27;37;48;14;21;28;14;23;35;30;30;36;30;28;19;38;23;19;34;23;29;21;26;34;37;30;42;30;37;39;31;18;30;44;30;19;27;39;24;32;31;31;43;39;27;38;34;25;40;24;22;45;41;33;40;33;38;39;28;29;45;30;32;48;46;23;31;47;41;41;22;30;22;41;20;33;23;25;22;18;23;39;40;30;33;46;30;24;35;37;30;46;28;24;41;31;23;23;40;41;17;41
21;33;35;8;36;26;28;28;45;28;21;20;2;43;22;4;33;18;35;25;20;26;20;33;24;32;18;26;28;21;0;30;26;31;25;30;23;23;35;28;26;43;10;22;31;23;17;23;26;30;23;25;20;25;30;25;25;26;22;28;26;33;39;26;25;23;11;18;18;33;23;23;21;24;20;35;21;27;25;19;31;6;39;36;20;21;22;35;44;16;24;21;18;22;28;20;28;35;30;23;25;34;22;25;33;23;10;10;28;31;33;30;36;21;33;35;26;23;23;43;6;16;27;36;23;26;26;31;37;37;22;31;25;16;36;23;4;43;35;28;34;24;36;36;23;23;43;30;26;44;44;2;31;45;36;34;21;28;20;35;16;31;14;16;17;28;14;37;32;25;28;42;26;13;26;33;27;44;16;28;35;32;14;13;32;34;14;39
26;36;37;27;36;23;31;38;46;31;26;34;19;43;29;19;34;26;37;32;18;28;31;42;29;33;32;28;27;30;21;0;37;32;31;31;25;22;37;29;28;44;27;28;34;34;25;27;23;33;32;31;25;25;31;27;12;35;30;31;28;35;31;28;29;24;29;30;20;35;32;27;24;34;18;37;26;30;27;31;34;20;37;37;31;30;26;36;44;30;35;31;30;29;31;21;35;37;30;24;32;22;29;32;34;32;20;27;37;8;33;30;35;26;35;37;16;34;12;43;20;28;29;36;28;23;16;31;34;38;32;35;30;24;38;32;21;43;35;32;38;28;37;36;22;24;44;30;23;46;44;21;31;45;36;34;32;37;29;38;27;2;24;25;31;38;26;38;33;27;10;42;12;27;31;35;23;44;29;37;34;33;26;27;33;36;28;37
32;36;39;28;34;44;36;33;45;33;32;30;29;41;30;29;37;33;38;33;34;36;31;43;35;33;31;33;30;33;29;38;0;38;29;36;31;34;39;37;36;41;28;31;32;35;31;32;33;37;39;41;30;37;36;37;34;41;33;40;36;34;41;29;34;39;28;31;32;34;39;33;34;33;31;33;36;32;38;30;34;36;43;38;31;33;35;38;46;29;40;30;29;32;40;38;33;40;37;36;36;36;32;36;39;30;34;28;40;41;32;37;35;36;38;32;37;35;34;41;34;27;30;34;33;35;37;36;36;38;26;32;39;33;33;32;29;43;37;37;36;37;39;36;36;36;42;37;33;44;44;27;35;45;40;37;30;32;30;34;33;38;31;33;30;35;31;38;32;37;35;44;34;31;40;37;32;44;28;40;35;38;31;31;35;37;27;43
17;11;11;22;16;36;15;31;24;19;17;24;28;19;20;28;19;20;11;25;18;16;31;39;16;17;31;16;28;29;28;29;34;0;20;7;18;12;18;8;16;19;22;19;16;27;29;15;21;10;33;35;20;19;9;21;23;29;31;16;16;17;38;22;14;14;27;31;21;21;33;15;18;27;17;16;14;14;21;18;17;34;27;11;31;29;18;12;24;31;31;24;31;20;16;30;25;11;9;18;29;38;20;29;21;25;34;22;40;30;14;7;19;14;10;14;24;27;24;19;34;26;16;16;20;23;24;7;21;16;26;15;28;24;15;25;28;19;18;10;17;27;15;16;18;13;20;7;21;25;20;28;7;23;20;18;23;31;20;17;37;29;24;26;18;35;24;16;17;21;28;23;23;24;30;10;23;20;31;40;18;13;24;24;15;18;26;27
16;21;23;21;24;40;16;30;33;21;16;20;26;29;23;26;23;17;24;15;18;5;30;42;7;23;30;5;16;32;26;30;26;20;0;19;14;14;24;18;5;29;21;16;22;32;26;18;21;24;37;37;8;21;19;12;24;34;30;29;5;23;35;10;20;16;23;30;18;21;37;12;14;34;18;23;16;14;17;25;24;32;27;25;30;32;16;26;34;30;36;21;30;23;29;34;24;24;22;14;32;30;23;32;20;25;32;21;42;26;22;20;25;16;17;21;22;32;24;29;32;25;13;24;23;23;24;22;24;27;19;22;27;28;24;25;26;31;25;22;24;23;27;24;14;16;29;20;21;32;32;26;22;31;29;21;25;28;25;24;35;30;28;28;25;34;28;27;23;12;29;32;24;30;29;16;22;32;26;42;21;21;28;30;25;19;25;27
16;16;16;21;19;37;12;28;26;16;16;25;27;23;19;27;22;19;16;24;17;17;30;38;17;20;30;17;29;28;27;28;35;9;21;0;17;11;18;13;17;23;21;18;19;28;28;14;22;16;34;34;21;20;2;20;22;30;30;24;17;20;37;23;19;13;26;30;20;22;34;14;15;30;16;19;11;9;20;21;20;33;25;15;30;28;17;15;27;30;32;23;30;19;24;31;23;16;12;17;28;37;19;28;20;24;33;21;39;29;17;12;22;13;17;19;23;28;23;23;33;25;11;19;19;22;23;10;23;18;25;18;25;25;20;24;27;24;21;18;20;26;16;19;17;12;23;12;22;26;24;27;10;25;18;21;24;28;21;19;36;26;25;25;21;32;25;18;20;20;29;25;20;27;29;17;22;25;30;39;21;5;25;27;20;21;25;25
7;23;24;14;23;32;14;26;33;10;7;20;20;30;16;20;25;12;24;13;19;10;23;35;12;23;23;10;22;25;20;29;27;20;8;19;0;12;25;18;10;30;14;6;22;23;17;11;24;23;29;31;16;22;19;15;23;31;21;29;10;23;36;16;19;17;19;21;17;23;29;11;15;27;18;22;17;15;15;18;22;26;25;24;21;25;14;25;34;23;27;11;23;16;29;26;16;25;18;15;25;28;16;25;19;21;26;14;36;27;20;20;25;17;16;22;23;23;23;30;26;14;13;23;16;24;25;20;26;26;12;20;23;18;23;21;20;30;25;22;23;21;26;23;15;17;31;20;24;32;32;20;20;33;28;24;19;26;16;24;29;30;18;22;18;29;20;26;23;15;32;32;24;24;25;18;25;31;20;36;25;20;20;24;24;22;18;25
